customer_id,signup_date,city,acquisition_channel,checkout_variant,signup_month
3521,2025-07-03,Chennai,referral,variant,2025-07
3522,2025-04-27,Mumbai,email,variant,2025-04
3523,2025-07-12,Delhi,organic_search,variant,2025-07
3524,2025-04-09,Ahmedabad,paid_social,control,2025-04
3525,2025-04-11,Bengaluru,organic_search,control,2025-04
3526,2025-04-02,Chennai,paid_social,control,2025-04
3527,2025-03-09,Bengaluru,paid_social,variant,2025-03
3528,2025-03-07,Ahmedabad,organic_search,control,2025-03
3529,2025-04-22,Kolkata,direct,variant,2025-04
3530,2025-03-02,Hyderabad,organic_search,variant,2025-03
3531,2025-05-11,Chennai,paid_social,variant,2025-05
3532,2025-03-23,Hyderabad,email,control,2025-03
3533,2025-03-24,Ahmedabad,referral,control,2025-03
3534,2025-08-12,Bengaluru,paid_social,variant,2025-08
3535,2025-03-07,Kolkata,referral,variant,2025-03
3536,2025-03-10,Pune,paid_social,control,2025-03
3537,2025-03-07,Chennai,direct,variant,2025-03
3538,2025-03-19,Bengaluru,organic_search,variant,2025-03
3539,2025-06-07,Kolkata,email,control,2025-06
3540,2025-07-16,Chennai,organic_search,variant,2025-07
3541,2025-07-17,Kolkata,referral,control,2025-07
3542,2025-06-25,Kolkata,referral,variant,2025-06
3543,2025-03-11,Delhi,paid_social,control,2025-03
3544,2025-07-25,Ahmedabad,paid_social,control,2025-07
3545,2025-03-12,Kolkata,paid_social,control,2025-03
3546,2025-06-18,Delhi,organic_search,variant,2025-06
3547,2025-05-18,Ahmedabad,email,variant,2025-05
3548,2025-08-20,Pune,email,control,2025-08
3549,2025-04-13,Bengaluru,paid_social,control,2025-04
3550,2025-06-21,Delhi,organic_search,control,2025-06
3551,2025-05-09,Bengaluru,referral,control,2025-05
3552,2025-06-12,Mumbai,organic_search,variant,2025-06
3553,2025-08-11,Chennai,email,control,2025-08
3554,2025-07-18,Chennai,organic_search,variant,2025-07
3555,2025-05-17,Chennai,organic_search,variant,2025-05
3556,2025-05-02,Pune,organic_search,control,2025-05
3557,2025-07-21,Bengaluru,paid_social,variant,2025-07
3558,2025-05-21,Chennai,email,variant,2025-05
3559,2025-04-02,Kolkata,paid_social,variant,2025-04
3560,2025-05-26,Mumbai,email,variant,2025-05
3561,2025-03-19,Hyderabad,email,control,2025-03
3562,2025-04-02,Ahmedabad,organic_search,control,2025-04
3563,2025-05-13,Kolkata,organic_search,variant,2025-05
3564,2025-07-22,Ahmedabad,email,control,2025-07
3565,2025-07-06,Delhi,email,variant,2025-07
3566,2025-04-26,Hyderabad,paid_social,variant,2025-04
3567,2025-05-11,Delhi,organic_search,control,2025-05
3568,2025-03-07,Kolkata,direct,control,2025-03
3569,2025-07-08,Pune,organic_search,control,2025-07
3570,2025-04-14,Delhi,email,variant,2025-04
3571,2025-07-18,Mumbai,organic_search,control,2025-07
3572,2025-08-23,Chennai,email,control,2025-08
3573,2025-07-04,Kolkata,paid_social,variant,2025-07
3574,2025-04-26,Ahmedabad,email,variant,2025-04
3575,2025-08-12,Ahmedabad,organic_search,variant,2025-08
3576,2025-07-02,Kolkata,paid_social,variant,2025-07
3577,2025-06-24,Kolkata,organic_search,control,2025-06
3578,2025-08-07,Kolkata,email,variant,2025-08
3579,2025-08-15,Ahmedabad,organic_search,variant,2025-08
3580,2025-03-20,Hyderabad,organic_search,control,2025-03
3581,2025-07-29,Kolkata,email,control,2025-07
3582,2025-07-05,Kolkata,organic_search,control,2025-07
3583,2025-04-19,Mumbai,organic_search,variant,2025-04
3584,2025-04-09,Chennai,direct,variant,2025-04
3585,2025-06-29,Bengaluru,direct,variant,2025-06
3586,2025-03-31,Delhi,direct,variant,2025-03
3587,2025-05-23,Delhi,organic_search,control,2025-05
3588,2025-07-03,Mumbai,paid_social,variant,2025-07
3589,2025-06-01,Ahmedabad,direct,variant,2025-06
3590,2025-08-13,Kolkata,organic_search,variant,2025-08
3591,2025-03-04,Mumbai,email,control,2025-03
3592,2025-04-18,Chennai,organic_search,variant,2025-04
3593,2025-08-13,Chennai,referral,variant,2025-08
3594,2025-06-17,Pune,email,control,2025-06
3595,2025-04-13,Pune,paid_social,variant,2025-04
3596,2025-04-21,Ahmedabad,paid_social,control,2025-04
3597,2025-05-18,Pune,organic_search,control,2025-05
3598,2025-06-10,Chennai,organic_search,variant,2025-06
3599,2025-03-31,Pune,email,control,2025-03
3600,2025-06-06,Hyderabad,paid_social,variant,2025-06
3601,2025-05-03,Ahmedabad,paid_social,variant,2025-05
3602,2025-05-30,Hyderabad,organic_search,control,2025-05
3603,2025-03-08,Kolkata,email,control,2025-03
3604,2025-06-04,Pune,paid_social,control,2025-06
3605,2025-07-31,Chennai,organic_search,control,2025-07
3606,2025-03-09,Kolkata,referral,variant,2025-03
3607,2025-04-14,Chennai,paid_social,control,2025-04
3608,2025-07-03,Pune,paid_social,variant,2025-07
3609,2025-06-06,Pune,referral,control,2025-06
3610,2025-06-29,Pune,paid_social,control,2025-06
3611,2025-05-31,Bengaluru,referral,variant,2025-05
3612,2025-07-03,Chennai,email,control,2025-07
3613,2025-06-11,Ahmedabad,email,variant,2025-06
3614,2025-03-19,Chennai,organic_search,variant,2025-03
3615,2025-07-21,Kolkata,organic_search,variant,2025-07
3616,2025-05-17,Kolkata,paid_social,control,2025-05
3617,2025-03-18,Bengaluru,organic_search,control,2025-03
3618,2025-05-26,Mumbai,organic_search,variant,2025-05
3619,2025-05-07,Bengaluru,paid_social,control,2025-05
3620,2025-03-23,Kolkata,email,variant,2025-03
3621,2025-08-24,Kolkata,organic_search,variant,2025-08
3622,2025-04-15,Pune,email,variant,2025-04
3623,2025-04-23,Kolkata,referral,variant,2025-04
3624,2025-05-03,Mumbai,email,variant,2025-05
3625,2025-07-23,Chennai,direct,control,2025-07
3626,2025-07-14,Chennai,email,variant,2025-07
3627,2025-07-05,Pune,organic_search,variant,2025-07
3628,2025-04-01,Chennai,paid_social,control,2025-04
3629,2025-08-18,Hyderabad,referral,variant,2025-08
3630,2025-07-11,Pune,email,control,2025-07
3631,2025-05-08,Pune,direct,control,2025-05
3632,2025-06-09,Kolkata,referral,variant,2025-06
3633,2025-03-28,Delhi,organic_search,variant,2025-03
3634,2025-07-10,Bengaluru,organic_search,control,2025-07
3635,2025-07-31,Hyderabad,email,variant,2025-07
3636,2025-05-07,Delhi,organic_search,control,2025-05
3637,2025-06-03,Bengaluru,paid_social,control,2025-06
3638,2025-05-19,Bengaluru,direct,control,2025-05
3639,2025-03-23,Bengaluru,email,variant,2025-03
3640,2025-06-22,Hyderabad,organic_search,control,2025-06
3641,2025-07-16,Pune,email,control,2025-07
3642,2025-08-19,Chennai,organic_search,variant,2025-08
3643,2025-08-09,Bengaluru,direct,control,2025-08
3644,2025-05-17,Kolkata,organic_search,control,2025-05
3645,2025-07-31,Hyderabad,direct,control,2025-07
3646,2025-06-14,Chennai,paid_social,variant,2025-06
3647,2025-06-14,Mumbai,paid_social,variant,2025-06
3648,2025-05-30,Delhi,paid_social,variant,2025-05
3649,2025-08-13,Hyderabad,organic_search,control,2025-08
3650,2025-07-19,Bengaluru,paid_social,control,2025-07
3651,2025-03-11,Hyderabad,direct,variant,2025-03
3652,2025-03-16,Delhi,direct,control,2025-03
3653,2025-05-08,Hyderabad,organic_search,control,2025-05
3654,2025-06-06,Chennai,email,control,2025-06
3655,2025-07-02,Chennai,direct,control,2025-07
3656,2025-05-09,Delhi,direct,control,2025-05
3657,2025-06-21,Bengaluru,paid_social,variant,2025-06
3658,2025-08-24,Pune,organic_search,control,2025-08
3659,2025-05-17,Pune,referral,variant,2025-05
3660,2025-05-17,Kolkata,paid_social,control,2025-05
3661,2025-06-16,Hyderabad,paid_social,variant,2025-06
3662,2025-05-13,Chennai,direct,variant,2025-05
3663,2025-08-09,Ahmedabad,organic_search,variant,2025-08
3664,2025-08-15,Bengaluru,direct,control,2025-08
3665,2025-06-20,Kolkata,organic_search,variant,2025-06
3666,2025-05-11,Bengaluru,email,control,2025-05
3667,2025-06-14,Bengaluru,referral,variant,2025-06
3668,2025-04-13,Chennai,referral,variant,2025-04
3669,2025-05-07,Pune,referral,variant,2025-05
3670,2025-04-08,Pune,direct,variant,2025-04
3671,2025-03-03,Delhi,organic_search,variant,2025-03
3672,2025-03-13,Mumbai,referral,variant,2025-03
3673,2025-06-18,Ahmedabad,referral,control,2025-06
3674,2025-03-20,Kolkata,paid_social,control,2025-03
3675,2025-06-26,Ahmedabad,paid_social,variant,2025-06
3676,2025-05-01,Pune,organic_search,variant,2025-05
3677,2025-05-21,Ahmedabad,paid_social,control,2025-05
3678,2025-07-21,Hyderabad,email,control,2025-07
3679,2025-06-11,Mumbai,paid_social,variant,2025-06
3680,2025-07-06,Delhi,paid_social,control,2025-07
3681,2025-07-08,Bengaluru,paid_social,control,2025-07
3682,2025-03-20,Hyderabad,organic_search,control,2025-03
3683,2025-04-24,Ahmedabad,referral,control,2025-04
3684,2025-06-16,Bengaluru,organic_search,variant,2025-06
3685,2025-08-12,Pune,organic_search,control,2025-08
3686,2025-03-19,Bengaluru,organic_search,control,2025-03
3687,2025-03-02,Chennai,direct,variant,2025-03
3688,2025-08-15,Pune,direct,control,2025-08
3689,2025-07-30,Delhi,organic_search,control,2025-07
3690,2025-04-26,Hyderabad,organic_search,control,2025-04
3691,2025-05-24,Mumbai,paid_social,control,2025-05
3692,2025-06-13,Ahmedabad,organic_search,variant,2025-06
3693,2025-04-10,Chennai,email,control,2025-04
3694,2025-04-20,Ahmedabad,organic_search,control,2025-04
3695,2025-05-17,Ahmedabad,paid_social,control,2025-05
3696,2025-06-18,Delhi,paid_social,control,2025-06
3697,2025-04-14,Chennai,paid_social,control,2025-04
3698,2025-05-06,Mumbai,paid_social,control,2025-05
3699,2025-04-02,Ahmedabad,organic_search,control,2025-04
3700,2025-07-06,Kolkata,organic_search,control,2025-07
3701,2025-03-15,Chennai,organic_search,variant,2025-03
3702,2025-04-11,Ahmedabad,organic_search,control,2025-04
3703,2025-04-14,Kolkata,referral,control,2025-04
3704,2025-08-05,Kolkata,organic_search,variant,2025-08
3705,2025-08-24,Mumbai,organic_search,control,2025-08
3706,2025-06-09,Mumbai,organic_search,variant,2025-06
3707,2025-03-24,Ahmedabad,direct,control,2025-03
3708,2025-07-09,Bengaluru,referral,control,2025-07
3709,2025-05-12,Hyderabad,direct,variant,2025-05
3710,2025-08-14,Mumbai,email,control,2025-08
3711,2025-05-07,Pune,direct,control,2025-05
3712,2025-08-04,Kolkata,paid_social,variant,2025-08
3713,2025-07-09,Kolkata,direct,variant,2025-07
3714,2025-04-22,Pune,direct,control,2025-04
3715,2025-07-03,Chennai,organic_search,variant,2025-07
3716,2025-04-12,Pune,paid_social,control,2025-04
3717,2025-05-18,Hyderabad,organic_search,variant,2025-05
3718,2025-04-19,Pune,organic_search,control,2025-04
3719,2025-07-11,Ahmedabad,direct,variant,2025-07
3720,2025-04-02,Bengaluru,organic_search,control,2025-04
3721,2025-05-30,Hyderabad,email,variant,2025-05
3722,2025-06-12,Pune,referral,control,2025-06
3723,2025-07-21,Pune,paid_social,variant,2025-07
3724,2025-07-29,Mumbai,paid_social,variant,2025-07
3725,2025-03-25,Bengaluru,email,variant,2025-03
3726,2025-08-16,Chennai,direct,variant,2025-08
3727,2025-03-01,Chennai,organic_search,control,2025-03
3728,2025-06-08,Chennai,organic_search,variant,2025-06
3729,2025-05-06,Ahmedabad,email,control,2025-05
3730,2025-06-25,Chennai,referral,variant,2025-06
3731,2025-07-14,Pune,organic_search,variant,2025-07
3732,2025-08-07,Bengaluru,paid_social,control,2025-08
3733,2025-05-07,Bengaluru,referral,control,2025-05
3734,2025-08-13,Kolkata,organic_search,variant,2025-08
3735,2025-03-31,Hyderabad,organic_search,variant,2025-03
3736,2025-04-07,Chennai,paid_social,variant,2025-04
3737,2025-05-04,Mumbai,organic_search,variant,2025-05
3738,2025-06-16,Delhi,organic_search,control,2025-06
3739,2025-07-17,Delhi,email,variant,2025-07
3740,2025-07-12,Delhi,email,variant,2025-07
3741,2025-04-03,Pune,paid_social,variant,2025-04
3742,2025-04-10,Chennai,paid_social,variant,2025-04
3743,2025-08-21,Pune,paid_social,variant,2025-08
3744,2025-05-05,Bengaluru,email,variant,2025-05
3745,2025-04-04,Pune,direct,variant,2025-04
3746,2025-08-01,Mumbai,direct,variant,2025-08
3747,2025-05-22,Hyderabad,email,variant,2025-05
3748,2025-08-01,Delhi,direct,control,2025-08
3749,2025-08-14,Mumbai,direct,control,2025-08
3750,2025-08-25,Delhi,organic_search,variant,2025-08
3751,2025-06-16,Mumbai,referral,variant,2025-06
3752,2025-07-10,Hyderabad,direct,variant,2025-07
3753,2025-08-03,Pune,organic_search,variant,2025-08
3754,2025-03-31,Pune,organic_search,control,2025-03
3755,2025-03-05,Hyderabad,email,control,2025-03
3756,2025-04-26,Delhi,paid_social,variant,2025-04
3757,2025-06-03,Mumbai,email,variant,2025-06
3758,2025-05-30,Chennai,paid_social,control,2025-05
3759,2025-03-23,Ahmedabad,organic_search,control,2025-03
3760,2025-06-10,Bengaluru,organic_search,control,2025-06
3761,2025-04-09,Delhi,direct,control,2025-04
3762,2025-06-19,Bengaluru,organic_search,variant,2025-06
3763,2025-06-13,Delhi,email,control,2025-06
3764,2025-06-24,Delhi,organic_search,control,2025-06
3765,2025-05-13,Hyderabad,paid_social,variant,2025-05
3766,2025-05-19,Kolkata,paid_social,variant,2025-05
3767,2025-07-23,Chennai,organic_search,variant,2025-07
3768,2025-07-11,Ahmedabad,email,control,2025-07
3769,2025-07-06,Bengaluru,email,control,2025-07
3770,2025-05-27,Hyderabad,organic_search,control,2025-05
3771,2025-05-06,Hyderabad,paid_social,variant,2025-05
3772,2025-04-01,Mumbai,email,control,2025-04
3773,2025-06-15,Hyderabad,email,variant,2025-06
3774,2025-03-28,Bengaluru,paid_social,variant,2025-03
3775,2025-05-02,Hyderabad,direct,variant,2025-05
3776,2025-04-23,Delhi,organic_search,control,2025-04
3777,2025-06-22,Chennai,organic_search,control,2025-06
3778,2025-08-24,Kolkata,email,variant,2025-08
3779,2025-08-09,Ahmedabad,email,control,2025-08
3780,2025-05-07,Mumbai,direct,variant,2025-05
3781,2025-03-15,Mumbai,organic_search,control,2025-03
3782,2025-04-03,Ahmedabad,paid_social,variant,2025-04
3783,2025-03-24,Kolkata,email,variant,2025-03
3784,2025-07-17,Pune,organic_search,control,2025-07
3785,2025-08-11,Bengaluru,paid_social,variant,2025-08
3786,2025-06-13,Pune,email,variant,2025-06
3787,2025-04-19,Pune,organic_search,variant,2025-04
3788,2025-03-15,Kolkata,paid_social,control,2025-03
3789,2025-08-21,Pune,organic_search,control,2025-08
3790,2025-04-25,Mumbai,referral,variant,2025-04
3791,2025-03-27,Chennai,organic_search,control,2025-03
3792,2025-04-17,Kolkata,organic_search,variant,2025-04
3793,2025-04-20,Bengaluru,organic_search,control,2025-04
3794,2025-06-07,Mumbai,organic_search,variant,2025-06
3795,2025-07-30,Delhi,organic_search,control,2025-07
3796,2025-04-11,Kolkata,email,variant,2025-04
3797,2025-07-23,Hyderabad,organic_search,control,2025-07
3798,2025-03-04,Pune,organic_search,control,2025-03
3799,2025-03-16,Ahmedabad,organic_search,control,2025-03
3800,2025-03-06,Mumbai,paid_social,variant,2025-03
3801,2025-08-10,Delhi,organic_search,control,2025-08
3802,2025-06-03,Kolkata,email,variant,2025-06
3803,2025-07-19,Pune,email,control,2025-07
3804,2025-03-23,Mumbai,email,variant,2025-03
3805,2025-03-22,Chennai,organic_search,variant,2025-03
3806,2025-08-17,Delhi,direct,control,2025-08
3807,2025-03-07,Kolkata,email,control,2025-03
3808,2025-03-15,Kolkata,organic_search,control,2025-03
3809,2025-06-01,Kolkata,paid_social,variant,2025-06
3810,2025-06-09,Hyderabad,direct,variant,2025-06
3811,2025-04-14,Bengaluru,organic_search,control,2025-04
3812,2025-05-18,Ahmedabad,paid_social,variant,2025-05
3813,2025-07-01,Pune,email,variant,2025-07
3814,2025-05-22,Chennai,organic_search,variant,2025-05
3815,2025-05-12,Delhi,referral,variant,2025-05
3816,2025-03-25,Pune,organic_search,variant,2025-03
3817,2025-05-14,Pune,organic_search,variant,2025-05
3818,2025-07-14,Bengaluru,organic_search,variant,2025-07
3819,2025-06-18,Kolkata,paid_social,control,2025-06
3820,2025-08-20,Delhi,direct,variant,2025-08
3821,2025-03-05,Chennai,direct,variant,2025-03
3822,2025-03-15,Ahmedabad,referral,variant,2025-03
3823,2025-05-30,Pune,paid_social,control,2025-05
3824,2025-04-13,Mumbai,paid_social,variant,2025-04
3825,2025-06-21,Pune,paid_social,control,2025-06
3826,2025-08-22,Pune,organic_search,variant,2025-08
3827,2025-05-07,Pune,referral,control,2025-05
3828,2025-06-09,Bengaluru,paid_social,variant,2025-06
3829,2025-07-14,Chennai,paid_social,control,2025-07
3830,2025-03-12,Bengaluru,paid_social,control,2025-03
3831,2025-08-02,Pune,direct,control,2025-08
3832,2025-04-08,Pune,organic_search,control,2025-04
3833,2025-07-10,Chennai,email,control,2025-07
3834,2025-06-13,Kolkata,email,variant,2025-06
3835,2025-03-26,Ahmedabad,direct,variant,2025-03
3836,2025-07-14,Kolkata,organic_search,variant,2025-07
3837,2025-04-10,Kolkata,organic_search,variant,2025-04
3838,2025-06-17,Kolkata,paid_social,control,2025-06
3839,2025-08-19,Delhi,direct,variant,2025-08
3840,2025-08-10,Bengaluru,referral,variant,2025-08
3841,2025-08-11,Pune,paid_social,control,2025-08
3842,2025-05-06,Hyderabad,organic_search,variant,2025-05
3843,2025-06-23,Chennai,organic_search,variant,2025-06
3844,2025-04-24,Mumbai,email,variant,2025-04
3845,2025-08-02,Delhi,organic_search,variant,2025-08
3846,2025-05-09,Chennai,paid_social,control,2025-05
3847,2025-07-06,Kolkata,direct,variant,2025-07
3848,2025-05-25,Bengaluru,paid_social,control,2025-05
3849,2025-06-30,Bengaluru,paid_social,variant,2025-06
3850,2025-04-05,Pune,organic_search,control,2025-04
3851,2025-07-07,Hyderabad,organic_search,control,2025-07
3852,2025-03-16,Delhi,email,control,2025-03
3853,2025-03-07,Pune,paid_social,control,2025-03
3854,2025-05-15,Kolkata,organic_search,control,2025-05
3855,2025-05-20,Chennai,organic_search,control,2025-05
3856,2025-07-22,Kolkata,organic_search,variant,2025-07
3857,2025-05-02,Chennai,email,variant,2025-05
3858,2025-03-04,Ahmedabad,email,control,2025-03
3859,2025-04-02,Delhi,paid_social,variant,2025-04
3860,2025-05-25,Mumbai,paid_social,variant,2025-05
3861,2025-06-17,Mumbai,organic_search,control,2025-06
3862,2025-06-13,Ahmedabad,paid_social,variant,2025-06
3863,2025-04-22,Chennai,organic_search,control,2025-04
3864,2025-06-15,Delhi,referral,control,2025-06
3865,2025-06-05,Kolkata,organic_search,control,2025-06
3866,2025-07-13,Bengaluru,paid_social,control,2025-07
3867,2025-06-18,Pune,organic_search,variant,2025-06
3868,2025-06-30,Delhi,direct,variant,2025-06
3869,2025-04-16,Mumbai,organic_search,control,2025-04
3870,2025-07-12,Bengaluru,referral,variant,2025-07
3871,2025-03-02,Delhi,organic_search,control,2025-03
3872,2025-03-08,Pune,direct,control,2025-03
3873,2025-08-10,Mumbai,email,variant,2025-08
3874,2025-05-09,Delhi,organic_search,variant,2025-05
3875,2025-06-07,Pune,organic_search,variant,2025-06
3876,2025-06-17,Hyderabad,paid_social,control,2025-06
3877,2025-07-10,Chennai,direct,control,2025-07
3878,2025-04-13,Chennai,direct,control,2025-04
3879,2025-04-22,Ahmedabad,organic_search,variant,2025-04
3880,2025-03-03,Kolkata,paid_social,control,2025-03
3881,2025-08-08,Delhi,organic_search,variant,2025-08
3882,2025-04-02,Chennai,organic_search,control,2025-04
3883,2025-06-24,Chennai,email,control,2025-06
3884,2025-05-05,Pune,organic_search,control,2025-05
3885,2025-03-23,Kolkata,organic_search,variant,2025-03
3886,2025-05-05,Delhi,direct,variant,2025-05
3887,2025-03-10,Hyderabad,email,variant,2025-03
3888,2025-04-17,Kolkata,direct,variant,2025-04
3889,2025-03-24,Ahmedabad,organic_search,variant,2025-03
3890,2025-07-03,Mumbai,referral,control,2025-07
3891,2025-06-04,Hyderabad,paid_social,variant,2025-06
3892,2025-08-22,Bengaluru,paid_social,variant,2025-08
3893,2025-05-09,Delhi,organic_search,variant,2025-05
3894,2025-04-05,Mumbai,direct,control,2025-04
3895,2025-06-19,Pune,paid_social,control,2025-06
3896,2025-07-31,Chennai,direct,variant,2025-07
3897,2025-06-23,Pune,email,control,2025-06
