session_id,customer_id,event_date,funnel_step,category,checkout_variant
9329,2891,2025-04-01 00:00:00,view,Beauty,variant
9330,2891,2025-03-18 00:00:00,view,Books,variant
9330,2891,2025-03-18 00:03:00,add_to_cart,Sports,variant
9330,2891,2025-03-18 00:06:00,checkout,Sports,variant
9330,2891,2025-03-18 00:09:00,purchase,Home & Kitchen,variant
9331,2891,2025-05-05 00:00:00,view,Sports,variant
9331,2891,2025-05-05 00:03:00,add_to_cart,Beauty,variant
9331,2891,2025-05-05 00:06:00,checkout,Books,variant
9332,2892,2025-07-04 00:00:00,view,Electronics,variant
9333,2893,2025-05-26 00:00:00,view,Beauty,control
9333,2893,2025-05-26 00:03:00,add_to_cart,Electronics,control
9334,2893,2025-05-10 00:00:00,view,Home & Kitchen,control
9335,2893,2025-05-13 00:00:00,view,Home & Kitchen,control
9335,2893,2025-05-13 00:03:00,add_to_cart,Home & Kitchen,control
9336,2893,2025-07-10 00:00:00,view,Beauty,control
9336,2893,2025-07-10 00:03:00,add_to_cart,Beauty,control
9336,2893,2025-07-10 00:06:00,checkout,Electronics,control
9337,2893,2025-07-25 00:00:00,view,Electronics,control
9338,2893,2025-06-29 00:00:00,view,Beauty,control
9338,2893,2025-06-29 00:03:00,add_to_cart,Fashion,control
9338,2893,2025-06-29 00:06:00,checkout,Electronics,control
9339,2893,2025-07-22 00:00:00,view,Sports,control
9340,2893,2025-07-24 00:00:00,view,Beauty,control
9341,2894,2025-09-10 00:00:00,view,Electronics,control
9341,2894,2025-09-10 00:03:00,add_to_cart,Fashion,control
9341,2894,2025-09-10 00:06:00,checkout,Beauty,control
9341,2894,2025-09-10 00:09:00,purchase,Home & Kitchen,control
9342,2894,2025-08-27 00:00:00,view,Beauty,control
9343,2895,2025-05-13 00:00:00,view,Home & Kitchen,variant
9343,2895,2025-05-13 00:03:00,add_to_cart,Fashion,variant
9344,2895,2025-04-23 00:00:00,view,Beauty,variant
9344,2895,2025-04-23 00:03:00,add_to_cart,Fashion,variant
9345,2895,2025-04-26 00:00:00,view,Electronics,variant
9345,2895,2025-04-26 00:03:00,add_to_cart,Beauty,variant
9345,2895,2025-04-26 00:06:00,checkout,Fashion,variant
9345,2895,2025-04-26 00:09:00,purchase,Sports,variant
9346,2896,2025-07-16 00:00:00,view,Electronics,variant
9346,2896,2025-07-16 00:03:00,add_to_cart,Books,variant
9346,2896,2025-07-16 00:06:00,checkout,Beauty,variant
9346,2896,2025-07-16 00:09:00,purchase,Electronics,variant
9347,2896,2025-06-23 00:00:00,view,Electronics,variant
9348,2896,2025-07-10 00:00:00,view,Books,variant
9348,2896,2025-07-10 00:03:00,add_to_cart,Sports,variant
9348,2896,2025-07-10 00:06:00,checkout,Fashion,variant
9348,2896,2025-07-10 00:09:00,purchase,Books,variant
9349,2896,2025-07-14 00:00:00,view,Books,variant
9349,2896,2025-07-14 00:03:00,add_to_cart,Sports,variant
9349,2896,2025-07-14 00:06:00,checkout,Fashion,variant
9349,2896,2025-07-14 00:09:00,purchase,Books,variant
9350,2897,2025-06-11 00:00:00,view,Beauty,control
9350,2897,2025-06-11 00:03:00,add_to_cart,Books,control
9350,2897,2025-06-11 00:06:00,checkout,Electronics,control
9350,2897,2025-06-11 00:09:00,purchase,Home & Kitchen,control
9351,2898,2025-06-18 00:00:00,view,Electronics,variant
9352,2899,2025-07-31 00:00:00,view,Fashion,variant
9353,2899,2025-08-08 00:00:00,view,Sports,variant
9354,2900,2025-05-20 00:00:00,view,Home & Kitchen,control
9355,2900,2025-05-15 00:00:00,view,Beauty,control
9356,2900,2025-05-06 00:00:00,view,Home & Kitchen,control
9356,2900,2025-05-06 00:03:00,add_to_cart,Books,control
9357,2900,2025-06-14 00:00:00,view,Books,control
9357,2900,2025-06-14 00:03:00,add_to_cart,Fashion,control
9357,2900,2025-06-14 00:06:00,checkout,Beauty,control
9358,2901,2025-06-11 00:00:00,view,Fashion,control
9359,2901,2025-06-11 00:00:00,view,Beauty,control
9360,2902,2025-07-30 00:00:00,view,Fashion,variant
9361,2902,2025-08-11 00:00:00,view,Fashion,variant
9362,2903,2025-08-20 00:00:00,view,Fashion,variant
9363,2903,2025-08-27 00:00:00,view,Books,variant
9363,2903,2025-08-27 00:03:00,add_to_cart,Electronics,variant
9363,2903,2025-08-27 00:06:00,checkout,Beauty,variant
9363,2903,2025-08-27 00:09:00,purchase,Sports,variant
9364,2903,2025-09-07 00:00:00,view,Home & Kitchen,variant
9365,2904,2025-07-06 00:00:00,view,Sports,variant
9366,2904,2025-06-30 00:00:00,view,Fashion,variant
9366,2904,2025-06-30 00:03:00,add_to_cart,Sports,variant
9367,2905,2025-07-13 00:00:00,view,Home & Kitchen,control
9368,2905,2025-07-03 00:00:00,view,Sports,control
9369,2905,2025-07-10 00:00:00,view,Electronics,control
9370,2905,2025-07-09 00:00:00,view,Fashion,control
9371,2905,2025-06-30 00:00:00,view,Fashion,control
9372,2905,2025-06-23 00:00:00,view,Beauty,control
9373,2906,2025-08-04 00:00:00,view,Beauty,variant
9373,2906,2025-08-04 00:03:00,add_to_cart,Electronics,variant
9373,2906,2025-08-04 00:06:00,checkout,Electronics,variant
9374,2906,2025-07-30 00:00:00,view,Electronics,variant
9375,2907,2025-06-18 00:00:00,view,Fashion,variant
9375,2907,2025-06-18 00:03:00,add_to_cart,Beauty,variant
9375,2907,2025-06-18 00:06:00,checkout,Electronics,variant
9375,2907,2025-06-18 00:09:00,purchase,Sports,variant
9376,2907,2025-06-11 00:00:00,view,Sports,variant
9377,2907,2025-07-18 00:00:00,view,Electronics,variant
9378,2907,2025-07-17 00:00:00,view,Books,variant
9379,2908,2025-08-01 00:00:00,view,Beauty,variant
9379,2908,2025-08-01 00:03:00,add_to_cart,Electronics,variant
9380,2908,2025-08-25 00:00:00,view,Sports,variant
9380,2908,2025-08-25 00:03:00,add_to_cart,Home & Kitchen,variant
9381,2908,2025-07-30 00:00:00,view,Electronics,variant
9381,2908,2025-07-30 00:03:00,add_to_cart,Fashion,variant
9381,2908,2025-07-30 00:06:00,checkout,Home & Kitchen,variant
9381,2908,2025-07-30 00:09:00,purchase,Electronics,variant
9382,2908,2025-08-03 00:00:00,view,Books,variant
9383,2908,2025-08-10 00:00:00,view,Beauty,variant
9384,2908,2025-08-05 00:00:00,view,Fashion,variant
9385,2909,2025-03-28 00:00:00,view,Beauty,control
9386,2909,2025-03-07 00:00:00,view,Fashion,control
9386,2909,2025-03-07 00:03:00,add_to_cart,Beauty,control
9387,2910,2025-06-03 00:00:00,view,Electronics,control
9387,2910,2025-06-03 00:03:00,add_to_cart,Beauty,control
9387,2910,2025-06-03 00:06:00,checkout,Sports,control
9387,2910,2025-06-03 00:09:00,purchase,Books,control
9388,2910,2025-06-18 00:00:00,view,Fashion,control
9389,2910,2025-06-19 00:00:00,view,Beauty,control
9389,2910,2025-06-19 00:03:00,add_to_cart,Sports,control
9389,2910,2025-06-19 00:06:00,checkout,Sports,control
9389,2910,2025-06-19 00:09:00,purchase,Home & Kitchen,control
9390,2911,2025-04-07 00:00:00,view,Electronics,variant
9391,2911,2025-03-23 00:00:00,view,Electronics,variant
9392,2911,2025-05-08 00:00:00,view,Home & Kitchen,variant
9392,2911,2025-05-08 00:03:00,add_to_cart,Books,variant
9393,2912,2025-04-08 00:00:00,view,Beauty,control
9394,2912,2025-04-02 00:00:00,view,Books,control
9395,2912,2025-03-29 00:00:00,view,Books,control
9395,2912,2025-03-29 00:03:00,add_to_cart,Beauty,control
9396,2912,2025-04-08 00:00:00,view,Fashion,control
9396,2912,2025-04-08 00:03:00,add_to_cart,Sports,control
9396,2912,2025-04-08 00:06:00,checkout,Home & Kitchen,control
9397,2912,2025-07-05 00:00:00,view,Sports,control
9398,2912,2025-07-04 00:00:00,view,Books,control
9398,2912,2025-07-04 00:03:00,add_to_cart,Sports,control
9399,2913,2025-05-21 00:00:00,view,Sports,control
9400,2914,2025-05-22 00:00:00,view,Beauty,variant
9401,2914,2025-05-08 00:00:00,view,Books,variant
9401,2914,2025-05-08 00:03:00,add_to_cart,Sports,variant
9401,2914,2025-05-08 00:06:00,checkout,Sports,variant
9401,2914,2025-05-08 00:09:00,purchase,Beauty,variant
9402,2914,2025-05-16 00:00:00,view,Home & Kitchen,variant
9402,2914,2025-05-16 00:03:00,add_to_cart,Beauty,variant
9403,2914,2025-05-10 00:00:00,view,Books,variant
9404,2914,2025-05-22 00:00:00,view,Sports,variant
9404,2914,2025-05-22 00:03:00,add_to_cart,Books,variant
9405,2915,2025-05-27 00:00:00,view,Books,control
9406,2915,2025-05-11 00:00:00,view,Beauty,control
9406,2915,2025-05-11 00:03:00,add_to_cart,Sports,control
9406,2915,2025-05-11 00:06:00,checkout,Home & Kitchen,control
9407,2915,2025-07-28 00:00:00,view,Beauty,control
9408,2915,2025-07-18 00:00:00,view,Sports,control
9409,2915,2025-07-11 00:00:00,view,Home & Kitchen,control
9410,2916,2025-06-18 00:00:00,view,Electronics,variant
9410,2916,2025-06-18 00:03:00,add_to_cart,Books,variant
9411,2916,2025-06-05 00:00:00,view,Books,variant
9412,2916,2025-07-06 00:00:00,view,Home & Kitchen,variant
9412,2916,2025-07-06 00:03:00,add_to_cart,Beauty,variant
9412,2916,2025-07-06 00:06:00,checkout,Books,variant
9412,2916,2025-07-06 00:09:00,purchase,Books,variant
9413,2917,2025-06-01 00:00:00,view,Electronics,variant
9414,2917,2025-07-12 00:00:00,view,Home & Kitchen,variant
9415,2918,2025-08-20 00:00:00,view,Fashion,variant
9416,2918,2025-08-24 00:00:00,view,Books,variant
9416,2918,2025-08-24 00:03:00,add_to_cart,Beauty,variant
9416,2918,2025-08-24 00:06:00,checkout,Beauty,variant
9416,2918,2025-08-24 00:09:00,purchase,Books,variant
9417,2918,2025-07-29 00:00:00,view,Sports,variant
9418,2919,2025-08-26 00:00:00,view,Electronics,control
9419,2919,2025-08-26 00:00:00,view,Beauty,control
9420,2919,2025-08-20 00:00:00,view,Sports,control
9421,2920,2025-06-08 00:00:00,view,Home & Kitchen,variant
9422,2920,2025-06-07 00:00:00,view,Sports,variant
9423,2920,2025-06-09 00:00:00,view,Books,variant
9424,2920,2025-07-07 00:00:00,view,Sports,variant
9424,2920,2025-07-07 00:03:00,add_to_cart,Beauty,variant
9424,2920,2025-07-07 00:06:00,checkout,Sports,variant
9424,2920,2025-07-07 00:09:00,purchase,Beauty,variant
9425,2920,2025-07-05 00:00:00,view,Sports,variant
9425,2920,2025-07-05 00:03:00,add_to_cart,Fashion,variant
9426,2920,2025-08-14 00:00:00,view,Fashion,variant
9426,2920,2025-08-14 00:03:00,add_to_cart,Home & Kitchen,variant
9427,2920,2025-07-28 00:00:00,view,Sports,variant
9428,2921,2025-04-10 00:00:00,view,Sports,variant
9428,2921,2025-04-10 00:03:00,add_to_cart,Fashion,variant
9429,2921,2025-04-30 00:00:00,view,Electronics,variant
9430,2921,2025-05-01 00:00:00,view,Books,variant
9431,2922,2025-07-12 00:00:00,view,Fashion,variant
9432,2922,2025-07-15 00:00:00,view,Sports,variant
9432,2922,2025-07-15 00:03:00,add_to_cart,Sports,variant
9433,2922,2025-07-30 00:00:00,view,Home & Kitchen,variant
9434,2923,2025-03-14 00:00:00,view,Home & Kitchen,control
9435,2923,2025-03-21 00:00:00,view,Beauty,control
9436,2923,2025-03-22 00:00:00,view,Electronics,control
9437,2924,2025-07-03 00:00:00,view,Books,control
9438,2925,2025-05-25 00:00:00,view,Books,variant
9439,2925,2025-05-21 00:00:00,view,Beauty,variant
9439,2925,2025-05-21 00:03:00,add_to_cart,Sports,variant
9439,2925,2025-05-21 00:06:00,checkout,Electronics,variant
9439,2925,2025-05-21 00:09:00,purchase,Fashion,variant
9440,2925,2025-07-23 00:00:00,view,Electronics,variant
9441,2925,2025-07-08 00:00:00,view,Sports,variant
9442,2926,2025-04-17 00:00:00,view,Sports,control
9442,2926,2025-04-17 00:03:00,add_to_cart,Books,control
9442,2926,2025-04-17 00:06:00,checkout,Fashion,control
9443,2926,2025-07-19 00:00:00,view,Beauty,control
9444,2927,2025-06-10 00:00:00,view,Electronics,variant
9444,2927,2025-06-10 00:03:00,add_to_cart,Beauty,variant
9445,2928,2025-05-05 00:00:00,view,Electronics,control
9446,2928,2025-04-08 00:00:00,view,Sports,control
9447,2928,2025-04-23 00:00:00,view,Beauty,control
9448,2928,2025-04-14 00:00:00,view,Books,control
9448,2928,2025-04-14 00:03:00,add_to_cart,Beauty,control
9448,2928,2025-04-14 00:06:00,checkout,Sports,control
9449,2929,2025-05-01 00:00:00,view,Home & Kitchen,control
9449,2929,2025-05-01 00:03:00,add_to_cart,Home & Kitchen,control
9449,2929,2025-05-01 00:06:00,checkout,Fashion,control
9450,2929,2025-05-15 00:00:00,view,Beauty,control
9451,2929,2025-05-23 00:00:00,view,Home & Kitchen,control
9451,2929,2025-05-23 00:03:00,add_to_cart,Home & Kitchen,control
9451,2929,2025-05-23 00:06:00,checkout,Fashion,control
9451,2929,2025-05-23 00:09:00,purchase,Beauty,control
9452,2929,2025-06-01 00:00:00,view,Books,control
9453,2929,2025-05-27 00:00:00,view,Home & Kitchen,control
9454,2930,2025-06-24 00:00:00,view,Books,variant
9455,2930,2025-07-01 00:00:00,view,Sports,variant
9456,2930,2025-07-10 00:00:00,view,Beauty,variant
9456,2930,2025-07-10 00:03:00,add_to_cart,Electronics,variant
9456,2930,2025-07-10 00:06:00,checkout,Fashion,variant
9457,2931,2025-04-12 00:00:00,view,Beauty,variant
9457,2931,2025-04-12 00:03:00,add_to_cart,Sports,variant
9458,2931,2025-06-18 00:00:00,view,Fashion,variant
9458,2931,2025-06-18 00:03:00,add_to_cart,Fashion,variant
9458,2931,2025-06-18 00:06:00,checkout,Beauty,variant
9459,2931,2025-07-03 00:00:00,view,Fashion,variant
9459,2931,2025-07-03 00:03:00,add_to_cart,Books,variant
9459,2931,2025-07-03 00:06:00,checkout,Beauty,variant
9459,2931,2025-07-03 00:09:00,purchase,Books,variant
9460,2931,2025-07-11 00:00:00,view,Beauty,variant
9460,2931,2025-07-11 00:03:00,add_to_cart,Fashion,variant
9460,2931,2025-07-11 00:06:00,checkout,Sports,variant
9461,2932,2025-07-21 00:00:00,view,Books,variant
9461,2932,2025-07-21 00:03:00,add_to_cart,Beauty,variant
9461,2932,2025-07-21 00:06:00,checkout,Beauty,variant
9462,2932,2025-08-05 00:00:00,view,Fashion,variant
9463,2932,2025-08-01 00:00:00,view,Sports,variant
9463,2932,2025-08-01 00:03:00,add_to_cart,Sports,variant
9463,2932,2025-08-01 00:06:00,checkout,Home & Kitchen,variant
9463,2932,2025-08-01 00:09:00,purchase,Sports,variant
9464,2932,2025-07-26 00:00:00,view,Fashion,variant
9465,2933,2025-03-10 00:00:00,view,Books,control
9466,2933,2025-03-11 00:00:00,view,Fashion,control
9467,2933,2025-03-22 00:00:00,view,Books,control
9468,2933,2025-05-25 00:00:00,view,Sports,control
9468,2933,2025-05-25 00:03:00,add_to_cart,Sports,control
9468,2933,2025-05-25 00:06:00,checkout,Fashion,control
9469,2933,2025-05-08 00:00:00,view,Home & Kitchen,control
9469,2933,2025-05-08 00:03:00,add_to_cart,Home & Kitchen,control
9470,2933,2025-05-11 00:00:00,view,Sports,control
9471,2934,2025-06-10 00:00:00,view,Home & Kitchen,variant
9472,2934,2025-05-22 00:00:00,view,Fashion,variant
9472,2934,2025-05-22 00:03:00,add_to_cart,Sports,variant
9472,2934,2025-05-22 00:06:00,checkout,Books,variant
9473,2934,2025-05-17 00:00:00,view,Sports,variant
9474,2934,2025-06-19 00:00:00,view,Home & Kitchen,variant
9475,2935,2025-07-20 00:00:00,view,Sports,variant
9475,2935,2025-07-20 00:03:00,add_to_cart,Electronics,variant
9475,2935,2025-07-20 00:06:00,checkout,Electronics,variant
9475,2935,2025-07-20 00:09:00,purchase,Beauty,variant
9476,2935,2025-07-29 00:00:00,view,Books,variant
9477,2935,2025-07-31 00:00:00,view,Sports,variant
9478,2936,2025-04-19 00:00:00,view,Books,control
9479,2936,2025-05-03 00:00:00,view,Electronics,control
9479,2936,2025-05-03 00:03:00,add_to_cart,Sports,control
9480,2936,2025-05-03 00:00:00,view,Fashion,control
9481,2936,2025-06-12 00:00:00,view,Fashion,control
9481,2936,2025-06-12 00:03:00,add_to_cart,Fashion,control
9481,2936,2025-06-12 00:06:00,checkout,Sports,control
9481,2936,2025-06-12 00:09:00,purchase,Beauty,control
9482,2936,2025-06-22 00:00:00,view,Electronics,control
9483,2936,2025-06-27 00:00:00,view,Beauty,control
9483,2936,2025-06-27 00:03:00,add_to_cart,Books,control
9484,2937,2025-08-04 00:00:00,view,Sports,control
9485,2937,2025-07-13 00:00:00,view,Beauty,control
9485,2937,2025-07-13 00:03:00,add_to_cart,Electronics,control
9486,2937,2025-07-23 00:00:00,view,Sports,control
9486,2937,2025-07-23 00:03:00,add_to_cart,Fashion,control
9487,2937,2025-07-14 00:00:00,view,Fashion,control
9487,2937,2025-07-14 00:03:00,add_to_cart,Sports,control
9488,2938,2025-07-14 00:00:00,view,Fashion,control
9489,2938,2025-07-31 00:00:00,view,Home & Kitchen,control
9490,2938,2025-07-25 00:00:00,view,Home & Kitchen,control
9491,2938,2025-07-11 00:00:00,view,Fashion,control
9491,2938,2025-07-11 00:03:00,add_to_cart,Books,control
9491,2938,2025-07-11 00:06:00,checkout,Fashion,control
9491,2938,2025-07-11 00:09:00,purchase,Electronics,control
9492,2939,2025-08-30 00:00:00,view,Sports,variant
9492,2939,2025-08-30 00:03:00,add_to_cart,Books,variant
9493,2939,2025-09-15 00:00:00,view,Electronics,variant
9494,2940,2025-04-30 00:00:00,view,Beauty,control
9494,2940,2025-04-30 00:03:00,add_to_cart,Home & Kitchen,control
9494,2940,2025-04-30 00:06:00,checkout,Home & Kitchen,control
9494,2940,2025-04-30 00:09:00,purchase,Fashion,control
9495,2941,2025-08-17 00:00:00,view,Home & Kitchen,variant
9496,2941,2025-08-03 00:00:00,view,Fashion,variant
9497,2941,2025-08-16 00:00:00,view,Fashion,variant
9498,2941,2025-08-16 00:00:00,view,Books,variant
9498,2941,2025-08-16 00:03:00,add_to_cart,Beauty,variant
9498,2941,2025-08-16 00:06:00,checkout,Sports,variant
9498,2941,2025-08-16 00:09:00,purchase,Beauty,variant
9499,2942,2025-09-01 00:00:00,view,Sports,control
9500,2942,2025-08-26 00:00:00,view,Beauty,control
9501,2943,2025-08-06 00:00:00,view,Home & Kitchen,variant
9501,2943,2025-08-06 00:03:00,add_to_cart,Sports,variant
9501,2943,2025-08-06 00:06:00,checkout,Electronics,variant
9501,2943,2025-08-06 00:09:00,purchase,Home & Kitchen,variant
9502,2943,2025-07-23 00:00:00,view,Fashion,variant
9502,2943,2025-07-23 00:03:00,add_to_cart,Sports,variant
9502,2943,2025-07-23 00:06:00,checkout,Electronics,variant
9502,2943,2025-07-23 00:09:00,purchase,Fashion,variant
9503,2943,2025-07-28 00:00:00,view,Sports,variant
9503,2943,2025-07-28 00:03:00,add_to_cart,Home & Kitchen,variant
9503,2943,2025-07-28 00:06:00,checkout,Sports,variant
9503,2943,2025-07-28 00:09:00,purchase,Fashion,variant
9504,2944,2025-04-15 00:00:00,view,Books,variant
9505,2944,2025-04-22 00:00:00,view,Books,variant
9506,2945,2025-08-17 00:00:00,view,Fashion,variant
9507,2945,2025-08-12 00:00:00,view,Beauty,variant
9507,2945,2025-08-12 00:03:00,add_to_cart,Fashion,variant
9507,2945,2025-08-12 00:06:00,checkout,Sports,variant
9508,2945,2025-08-08 00:00:00,view,Electronics,variant
9509,2945,2025-08-17 00:00:00,view,Electronics,variant
9510,2946,2025-03-30 00:00:00,view,Home & Kitchen,control
9511,2946,2025-03-24 00:00:00,view,Sports,control
9511,2946,2025-03-24 00:03:00,add_to_cart,Sports,control
9512,2947,2025-06-22 00:00:00,view,Sports,control
9513,2947,2025-07-01 00:00:00,view,Home & Kitchen,control
9514,2947,2025-07-31 00:00:00,view,Electronics,control
9515,2948,2025-05-29 00:00:00,view,Home & Kitchen,variant
9516,2948,2025-05-17 00:00:00,view,Books,variant
9517,2948,2025-05-19 00:00:00,view,Books,variant
9517,2948,2025-05-19 00:03:00,add_to_cart,Fashion,variant
9518,2949,2025-06-16 00:00:00,view,Electronics,control
9519,2949,2025-07-05 00:00:00,view,Home & Kitchen,control
9519,2949,2025-07-05 00:03:00,add_to_cart,Electronics,control
9519,2949,2025-07-05 00:06:00,checkout,Books,control
9520,2949,2025-06-17 00:00:00,view,Fashion,control
9520,2949,2025-06-17 00:03:00,add_to_cart,Home & Kitchen,control
9520,2949,2025-06-17 00:06:00,checkout,Electronics,control
9521,2949,2025-06-29 00:00:00,view,Electronics,control
9521,2949,2025-06-29 00:03:00,add_to_cart,Fashion,control
9521,2949,2025-06-29 00:06:00,checkout,Electronics,control
9522,2949,2025-06-13 00:00:00,view,Beauty,control
9522,2949,2025-06-13 00:03:00,add_to_cart,Electronics,control
9523,2949,2025-07-12 00:00:00,view,Beauty,control
9524,2949,2025-07-30 00:00:00,view,Sports,control
9525,2949,2025-07-25 00:00:00,view,Sports,control
9526,2950,2025-06-29 00:00:00,view,Books,variant
9527,2950,2025-06-26 00:00:00,view,Home & Kitchen,variant
9528,2951,2025-04-06 00:00:00,view,Home & Kitchen,control
9529,2951,2025-03-22 00:00:00,view,Books,control
9530,2951,2025-04-16 00:00:00,view,Electronics,control
9531,2951,2025-04-21 00:00:00,view,Fashion,control
9532,2952,2025-06-29 00:00:00,view,Sports,control
9533,2953,2025-08-21 00:00:00,view,Books,control
9533,2953,2025-08-21 00:03:00,add_to_cart,Home & Kitchen,control
9534,2953,2025-09-13 00:00:00,view,Sports,control
9534,2953,2025-09-13 00:03:00,add_to_cart,Books,control
9534,2953,2025-09-13 00:06:00,checkout,Electronics,control
9535,2954,2025-06-15 00:00:00,view,Beauty,variant
9536,2954,2025-05-27 00:00:00,view,Sports,variant
